ECG signal fs= 1000 Hz
     (0.001 sec)	   (mV)
3769   1.73321415504031E+0000
3770   2.32000000000000E+0000
3771   2.32099940733278E+0000
3772   1.80846943461817E+0000
3773   1.10136265343162E+0000
3774   6.39774979087417E-0001
3775   6.38775571754633E-0001
3776   1.06493090326552E+0000
3777   1.59040205245073E+0000
3778   1.89623644773477E+0000
3779   1.79792003739325E+0000
3780   1.38470588235294E+0000
3781   9.97374080253809E-0001
3782   8.86116493441697E-0001
3783   1.19195088872574E+0000
3784   1.71742203791095E+0000
3785   2.13063619295126E+0000
3786   2.11669560914788E+0000
3787   1.64216675833309E+0000
3788   9.35059977146543E-0001
3789   4.09588827961336E-0001
3790   3.97647058823530E-0001
3791   9.97374080253809E-0001
3792   1.88611649344170E+0000
3793   2.59322327462824E+0000
3794   2.71742203791095E+0000
3795   2.14357736942184E+0000
3796   1.14257796208905E+0000
3797   2.53835548901166E-0001
3798  -3.90576699122868E-0002
3799   4.48412357373096E-0001
3800   1.44941176470588E+0000
3801   2.46335234850925E+0000
3802   2.93788119932405E+0000
3803   2.64498798051059E+0000
3804   1.75624556732271E+0000
3805   7.42304983519332E-0001
3806   1.55519138559643E-0001
3807   2.53835548901166E-0001
3808   9.48001153617133E-0001
3809   1.82380239033443E+0000
3810   2.39764705882353E+0000
3811   2.38570528968572E+0000
3812   1.86023414050052E+0000
3813   1.14018618284338E+0000
3814   6.65657332028587E-0001
3815   6.51716748225213E-0001
3816   1.06493090326552E+0000
3817   1.57746087598015E+0000
3818   1.87035409479360E+0000
3819   1.74615533151090E+0000
3820   1.33294117647059E+0000
3821   9.19727021430279E-0001
3822   8.08469434618167E-0001
3823   1.10136265343162E+0000
3824   1.61389262614624E+0000
3825   2.01416560471596E+0000
3826   2.00022502091258E+0000
3827   1.51275499362721E+0000
3828   7.79765859499483E-0001
3829   2.41353533843686E-0001
3830   2.29411764705880E-0001
3831   8.03256433194979E-0001
3832   1.67905766991229E+0000
3833   2.38616445109883E+0000
3834   2.49742203791095E+0000
3835   1.91063619295126E+0000
3836   9.09636785618473E-0001
3837   2.08943724305855E-0002
3838  -2.71998846382867E-0001
3839   2.02530004431926E-0001
3840   1.20352941176471E+0000
3841   2.20452881909749E+0000
3842   2.67905766991229E+0000
3843   2.38616445109883E+0000
3844   1.48448086144036E+0000
3845   4.83481454107572E-0001
3846  -1.03304390852116E-0001
3847  -4.98798051059436E-0003
3848   7.02118800675953E-0001
3849   1.57792003739325E+0000
3850   2.16470588235294E+0000
3851   2.16570528968572E+0000
3852   1.64023414050052E+0000
3853   9.33127359313969E-0001
3854   4.58598508499177E-0001
3855   4.70540277636983E-0001
3856   8.83754432677294E-0001
3857   1.42216675833309E+0000
3858   1.71505997714654E+0000
3859   1.60380239033443E+0000
3860   1.19058823529412E+0000
3861   7.90315256724399E-0001
3862   6.79057669912287E-0001
3863   9.71950888725739E-0001
3864   1.49742203791095E+0000
3865   1.91063619295126E+0000
3866   1.89669560914788E+0000
3867   1.42216675833309E+0000
3868   7.15059977146543E-0001
3869   1.76647651490746E-0001
3870   1.64705882352940E-0001
3871   7.38550550842039E-0001
3872   1.61435178755934E+0000
3873   2.32145856874588E+0000
3874   2.43271615555800E+0000
3875   1.85887148706890E+0000
3876   8.57872079736113E-0001
3877  -1.79291569811844E-0002
3878  -3.10822375794637E-0001
3879   1.63706475020156E-0001
3880   1.17764705882353E+0000
3881   2.17864646615631E+0000
3882   2.65317531697111E+0000
3883   2.36028209815765E+0000
3884   1.47153968496977E+0000
3885   4.70540277636982E-0001
3886  -1.29186743793297E-0001
3887  -1.79291569811841E-0002
3888   6.76236447734773E-0001
3889   1.56497886092266E+0000
3890   2.13882352941176E+0000
3891   2.12688176027396E+0000
3892   1.60141061108876E+0000
3893   8.94303829902209E-0001
3894   4.19774979087417E-0001
3895   4.31716748225213E-0001
3896   8.57872079736113E-0001
3897   1.38334322892132E+0000
3898   1.67623644773477E+0000
3899   1.56497886092266E+0000
3900   1.15176470588235E+0000
3901   7.38550550842039E-0001
3902   6.27292964029927E-0001
3903   9.20186182843379E-0001
3904   1.44565733202859E+0000
3905   1.85887148706890E+0000
3906   1.84493090326552E+0000
3907   1.37040205245073E+0000
3908   6.50354094793603E-0001
3909   1.11941769137805E-0001
3910   1.00000000000000E-0001
3911   6.73844668489099E-0001
3912   1.54964590520640E+0000
3913   2.26969386286353E+0000
3914   2.39389262614624E+0000
3915   1.83298913412773E+0000
3916   8.83754432677293E-0001
3917   4.67767253717557E-0002
3918  -1.81410611088757E-0001
3919   3.57824122078976E-0001
3920   1.43647058823529E+0000
3921   2.51511705439160E+0000
3922   3.06729296402993E+0000
3923   2.86498798051059E+0000
3924   2.06683380261683E+0000
3925   1.15642263057816E+0000
3926   6.73166197383173E-0001
3927   9.13835548901166E-0001
3928   1.73741291832301E+0000
3929   2.75556709621678E+0000
3930   3.47176470588235E+0000
3931   3.58923470145043E+0000
3932   3.18023414050052E+0000
3933   2.58959794754927E+0000
3934   2.21859850849918E+0000
3935   2.29524615998992E+0000
3936   2.78610737385376E+0000
3937   3.35040205245073E+0000
3938   3.64329527126418E+0000
3939   3.49321415504031E+0000
3940   3.00235294117647E+0000
3941   2.47266819790087E+0000
3942   2.20611649344170E+0000
3943   2.31783324166691E+0000
3944   2.64918674379330E+0000
3945   2.85534207530420E+0000
3946   2.64728384444200E+0000
3947   1.96569617009779E+0000
3948   1.06447174185242E+0000
3949   3.44882945608396E-0001
3950   1.77647058823530E-0001
3951   5.96197609665569E-0001
3952   1.34258708167699E+0000
3953   1.92028209815765E+0000
3954   1.91506909673447E+0000
3955   1.23769501648067E+0000
3956   1.59048550324351E-0001
3957  -7.81458568745889E-0001
3958  -1.12611649344169E+0000
3959  -6.90411172038666E-0001
3960   2.84705882352941E-0001
3961   1.27276411321514E+0000
3962   1.74729296402993E+0000
3963   1.45439974521648E+0000
3964   5.65657332028589E-0001
3965  -4.35342075304195E-0001
3966  -1.00918674379330E+0000
3967  -8.97929156981183E-0001
3968  -1.77881199324048E-0001
3969   7.10861213863840E-0001
3970   1.29764705882353E+0000
3971   1.29864646615631E+0000
3972   7.73175316971106E-0001
3973   6.60685357845582E-0002
3974  -3.95519138559645E-0001
3975  -3.83577369421841E-0001
3976   5.55191385596457E-0002
3977   6.19813817156618E-0001
3978   9.51530565381835E-0001
3979   8.92037684452076E-0001
3980   5.43529411764706E-0001
3981   2.07962315547924E-0001
3982   1.61410611088753E-0001
3983   5.19009712255147E-0001
3984   1.10918674379330E+0000
3985   1.57416560471596E+0000
3986   1.62493090326553E+0000
3987   1.20216675833309E+0000
3988   5.33883506558303E-0001
3989   3.42947103142757E-0002
3990   6.11764705882400E-0002
3991   6.73844668489099E-0001
3992   1.57552825814758E+0000
3993   2.29557621580471E+0000
3994   2.40683380261683E+0000
3995   1.82004795765714E+0000
3996   8.31989726794943E-0001
3997  -4.38115099223644E-0002
3998  -3.23763552265227E-0001
3999   1.63706475020156E-0001
4000   1.17764705882353E+0000
4001   2.19158764262690E+0000
4002   2.67905766991229E+0000
4003   2.39910562756941E+0000
4004   1.51036321438153E+0000
4005   5.09363807048743E-0001
4006  -7.74220379109466E-0002
4007   3.38355489011658E-0002
4008   7.28001153617133E-0001
4009   1.61674356680502E+0000
4010   2.19058823529412E+0000
4011   2.17864646615631E+0000
4012   1.64023414050052E+0000
4013   9.33127359313969E-0001
4014   4.45657332028587E-0001
4015   4.44657924695803E-0001
4016   8.57872079736114E-0001
4017   1.38334322892132E+0000
4018   1.68917762420536E+0000
4019   1.57792003739325E+0000
4020   1.17764705882353E+0000
4021   7.90315256724399E-0001
4022   6.91998846382867E-0001
4023   9.97833241666909E-0001
4024   1.53624556732271E+0000
4025   1.96240089883361E+0000
4026   1.96140149150082E+0000
4027   1.48687264068603E+0000
4028   7.92707035970073E-0001
4029   2.67235886784866E-0001
4030   2.68235294117650E-0001
4031   8.55021139077339E-0001
4032   1.74376355226523E+0000
4033   2.46381150992236E+0000
4034   2.57506909673448E+0000
4035   1.98828325177479E+0000
4036   9.87283844442003E-0001
4037   1.11482607724695E-0001
4038  -1.81410611088757E-0001
4039   2.93118239726036E-0001
4040   1.30705882352941E+0000
4041   2.32099940733278E+0000
4042   2.80846943461817E+0000
4043   2.51557621580471E+0000
4044   1.62683380261683E+0000
4045   6.12893218813452E-0001
4046   3.90485503243535E-0002
4047   1.37364960665876E-0001
4048   8.44471741852423E-0001
4049   1.72027297856972E+0000
4050   2.30705882352941E+0000
4051   2.29511705439160E+0000
4052   1.76964590520640E+0000
4053   1.04959794754927E+0000
4054   5.75069096734477E-0001
4055   5.74069689401693E-0001
4056   9.87283844442004E-0001
4057   1.52569617009779E+0000
4058   1.81858938891124E+0000
4059   1.72027297856972E+0000
4060   1.32000000000000E+0000
4061   9.19727021430279E-0001
4062   8.34351787559337E-0001
4063   1.14018618284338E+0000
4064   1.66565733202859E+0000
4065   2.06593031059831E+0000
4066   2.06493090326552E+0000
4067   1.57746087598015E+0000
4068   8.70354094793603E-0001
4069   3.57824122078976E-0001
4070   3.58823529411760E-0001
4071   9.45609374371449E-0001
4072   1.82141061108876E+0000
4073   2.54145856874588E+0000
4074   2.65271615555800E+0000
4075   2.06593031059831E+0000
4076   1.06493090326552E+0000
4077   1.89129666548226E-0001
4078  -1.03763552265226E-0001
4079   3.70765298549566E-0001
4080   1.37176470588235E+0000
4081   2.38570528968572E+0000
4082   2.87317531697111E+0000
4083   2.59322327462824E+0000
4084   1.70448086144036E+0000
4085   7.03481454107572E-0001
4086   1.16695609147883E-0001
4087   2.15012019489406E-0001
4088   9.09177624205363E-0001
4089   1.79792003739325E+0000
4090   2.38470588235294E+0000
4091   2.37276411321513E+0000
4092   1.84729296402993E+0000
4093   1.14018618284338E+0000
4094   6.78598508499177E-0001
4095   6.77599101166393E-0001
4096   1.10375443267729E+0000
4097   1.64216675833309E+0000
4098   1.94800115361713E+0000
4099   1.83674356680502E+0000
4100   1.43647058823529E+0000
4101   1.03619760966557E+0000
4102   9.37881199324047E-0001
4103   1.24371559460809E+0000
4104   1.78212792026389E+0000
4105   2.18240089883361E+0000
4106   2.18140149150082E+0000
4107   1.70687264068603E+0000
4108   9.99765859499483E-0001
4109   4.61353533843686E-0001
4110   4.62352941176470E-0001
4111   1.04913878613616E+0000
4112   1.93788119932405E+0000
4113   2.65792915698118E+0000
4114   2.78212792026389E+0000
4115   2.19534207530420E+0000
4116   1.20728384444200E+0000
4117   3.31482607724696E-0001
4118   3.85893889112432E-0002
4119   5.26059416196626E-0001
4120   1.54000000000000E+0000
4121   2.54099940733278E+0000
4122   3.02846943461817E+0000
4123   2.74851739227530E+0000
4124   1.85977497908742E+0000
4125   8.71716748225212E-0001
4126   2.71989726794944E-0001
4127   3.83247313607056E-0001
4128   1.09035409479360E+0000
4129   1.97909650798149E+0000
4130   2.55294117647059E+0000
4131   2.55394058380337E+0000
4132   2.02846943461817E+0000
4133   1.32136265343162E+0000
4134   8.46833802616827E-0001
4135   8.71716748225212E-0001
4136   1.29787207973611E+0000
4137   1.83628440539191E+0000
4138   2.14211880067595E+0000
4139   2.04380239033443E+0000
4140   1.63058823529412E+0000
4141   1.23031525672440E+0000
4142   1.13199884638287E+0000
4143   1.43783324166691E+0000
4144   1.97624556732271E+0000
4145   2.38945972236302E+0000
4146   2.38846031503023E+0000
4147   1.90099028774485E+0000
4148   1.19388350655830E+0000
4149   6.55471180902506E-0001
4150   6.43529411764710E-0001
4151   1.23031525672440E+0000
4152   2.10611649344170E+0000
4153   2.81322327462824E+0000
4154   2.92448086144036E+0000
4155   2.35063619295126E+0000
4156   1.36257796208905E+0000
4157   4.73835548901166E-0001
4158   1.93883506558303E-0001
4159   6.68412357373096E-0001
4160   1.66941176470588E+0000
4161   2.68335234850925E+0000
4162   3.15788119932405E+0000
4163   2.87792915698118E+0000
4164   1.97624556732271E+0000
4165   9.88187336460512E-0001
4166   3.88460315030233E-0001
4167   4.99717901842346E-0001
4168   1.20682468302889E+0000
4169   2.08262591974619E+0000
4170   2.66941176470588E+0000
4171   2.65746999556807E+0000
4172   2.11905766991229E+0000
4173   1.41195088872574E+0000
4174   9.24480861440357E-0001
4175   9.36422630578163E-0001
4176   1.34963678561847E+0000
4177   1.88804911127426E+0000
4178   2.18094233008771E+0000
4179   2.06968474327560E+0000
4180   1.65647058823529E+0000
4181   1.23031525672440E+0000
4182   1.11905766991229E+0000
4183   1.41195088872574E+0000
4184   1.92448086144036E+0000
4185   2.33769501648067E+0000
4186   2.32375443267729E+0000
4187   1.84922558186250E+0000
4188   1.14211880067595E+0000
4189   6.03706475020156E-0001
4190   6.04705882352940E-0001
4191   1.17855055084204E+0000
4192   2.05435178755934E+0000
4193   2.74851739227530E+0000
4194   2.84683380261683E+0000
4195   2.26004795765714E+0000
4196   1.25904855032435E+0000
4197   3.70306137136466E-0001
4198   7.74129183230132E-0002
4199   5.39000592667216E-0001
4200   1.54000000000000E+0000
4201   2.55394058380337E+0000
4202   3.02846943461817E+0000
4203   2.72263503933412E+0000
4204   1.83389262614624E+0000
4205   8.32893218813452E-0001
4206   2.33166197383173E-0001
4207   3.31482607724696E-0001
4208   1.02564821244066E+0000
4209   1.90144944915796E+0000
4210   2.47529411764706E+0000
4211   2.46335234850925E+0000
4212   1.92494002285346E+0000
4213   1.20489206519632E+0000
4214   7.30363214381527E-0001
4215   7.29363807048743E-0001
4216   1.15551913855964E+0000
4217   1.68099028774485E+0000
4218   1.98682468302889E+0000
4219   1.86262591974619E+0000
4220   1.44941176470588E+0000
4221   1.03619760966557E+0000
4222   9.24940022853457E-0001
4223   1.21783324166691E+0000
4224   1.73036321438153E+0000
4225   2.13063619295126E+0000
4226   2.11669560914788E+0000
4227   1.64216675833309E+0000
4228   9.22118800675953E-0001
4229   3.83706475020156E-0001
4230   3.84705882352940E-0001
4231   9.58550550842039E-0001
4232   1.83435178755934E+0000
4233   2.52851739227530E+0000
4234   2.63977497908742E+0000
4235   2.05298913412773E+0000
4236   1.06493090326552E+0000
4237   1.76188490077636E-0001
4238  -1.03763552265226E-0001
4239   3.70765298549566E-0001
4240   1.38470588235294E+0000
4241   2.38570528968572E+0000
4242   2.86023414050052E+0000
4243   2.56734092168706E+0000
4244   1.66565733202859E+0000
4245   6.64657924695802E-0001
4246   5.19897267949435E-0002
4247   1.63247313607056E-0001
4248   8.57412918323013E-0001
4249   1.74615533151090E+0000
4250   2.32000000000000E+0000
4251   2.30805823086219E+0000
4252   1.76964590520640E+0000
4253   1.06253912401985E+0000
4254   5.75069096734477E-0001
4255   5.61128512931103E-0001
4256   9.87283844442004E-0001
4257   1.52569617009779E+0000
4258   1.81858938891124E+0000
4259   1.70733180209913E+0000
4260   1.29411764705882E+0000
4261   8.93844668489099E-0001
4262   7.82587081676987E-0001
4263   1.07548030049044E+0000
4264   1.60095144967565E+0000
4265   2.01416560471596E+0000
4266   2.00022502091258E+0000
4267   1.52569617009779E+0000
4268   8.18589388911243E-0001
4269   2.93118239726036E-0001
4270   2.94117647058820E-0001
4271   8.67962315547929E-0001
4272   1.75670472873582E+0000
4273   2.45087033345177E+0000
4274   2.54918674379330E+0000
4275   1.97534207530420E+0000
4276   9.74342667971413E-0001
4277   8.56002547835257E-0002
4278  -1.94351787559337E-0001
4279   2.80177063255456E-0001
4280   1.29411764705882E+0000
4281   2.29511705439160E+0000
4282   2.78258708167699E+0000
4283   2.47675268639294E+0000
4284   1.58801027320506E+0000
4285   5.87010865872273E-0001
4286  -1.27161555579965E-0002
4287   9.85414312541159E-0002
4288   7.92707035970073E-0001
4289   1.69439062562855E+0000
4290   2.28117647058824E+0000
4291   2.26923470145043E+0000
4292   1.74376355226523E+0000
4293   1.02371559460809E+0000
4294   5.49186743793297E-0001
4295   5.48187336460513E-0001
4296   9.61401491500824E-0001
4297   1.48687264068603E+0000
4298   1.79270703597007E+0000
4299   1.68144944915796E+0000
4300   1.28117647058824E+0000
4301   8.67962315547929E-0001
4302   7.69645905206397E-0001
4303   1.06253912401985E+0000
4304   1.58801027320506E+0000
4305   1.98828325177479E+0000
4306   1.97434266797141E+0000
4307   1.49981381715662E+0000
4308   7.92707035970073E-0001
4309   2.54294710314276E-0001
4310   2.55294117647060E-0001
4311   8.42079962606749E-0001
4312   1.71788119932405E+0000
4313   2.42498798051059E+0000
4314   2.52330439085212E+0000
4315   1.93651854589243E+0000
4316   9.35519138559643E-0001
4317   4.67767253717556E-0002
4318  -2.33175316971107E-0001
4319   2.41353533843686E-0001
4320   1.25529411764706E+0000
4321   2.26923470145043E+0000
4322   2.75670472873582E+0000
4323   2.46381150992236E+0000
4324   1.57506909673448E+0000
4325   5.74069689401693E-0001
4326  -1.27161555579965E-0002
4327   8.56002547835258E-0002
4328   7.92707035970073E-0001
4329   1.68144944915796E+0000
4330   2.26823529411765E+0000
4331   2.26923470145043E+0000
4332   1.73082237579464E+0000
4333   1.02371559460809E+0000
4334   5.49186743793297E-0001
4335   5.35246159989923E-0001
4336   9.61401491500824E-0001
4337   1.48687264068603E+0000
4338   1.77976585949948E+0000
4339   1.66850827268737E+0000
4340   1.26823529411765E+0000
4341   8.67962315547929E-0001
4342   7.69645905206397E-0001
4343   1.06253912401985E+0000
4344   1.58801027320506E+0000
4345   2.00122442824537E+0000
4346   1.98728384444200E+0000
4347   1.49981381715662E+0000
4348   7.92707035970073E-0001
4349   2.54294710314276E-0001
4350   2.55294117647060E-0001
4351   8.42079962606749E-0001
4352   1.71788119932405E+0000
4353   2.42498798051059E+0000
4354   2.53624556732271E+0000
4355   1.94945972236302E+0000
4356   9.61401491500823E-0001
4357   7.26590783129355E-0002
4358  -2.07292964029927E-0001
4359   2.67235886784866E-0001
4360   1.28117647058824E+0000
4361   2.29511705439160E+0000
4362   2.78258708167699E+0000
4363   2.48969386286353E+0000
4364   1.61389262614624E+0000
4365   5.99952042342862E-0001
4366   1.31661973831734E-0002
4367   1.11482607724695E-0001
4368   7.92707035970073E-0001
4369   1.68144944915796E+0000
4370   2.26823529411765E+0000
4371   2.26923470145043E+0000
4372   1.73082237579464E+0000
4373   1.02371559460809E+0000
4374   5.62127920263887E-0001
4375   5.61128512931103E-0001
4376   9.87283844442004E-0001
4377   1.51275499362721E+0000
4378   1.80564821244066E+0000
4379   1.69439062562855E+0000
4380   1.29411764705882E+0000
4381   8.80903492018509E-0001
4382   7.82587081676987E-0001
4383   1.07548030049044E+0000
4384   1.60095144967565E+0000
4385   2.01416560471596E+0000
4386   2.00022502091258E+0000
4387   1.51275499362721E+0000
4388   7.92707035970073E-0001
4389   2.54294710314276E-0001
4390   2.55294117647060E-0001
4391   8.29138786136159E-0001
4392   1.71788119932405E+0000
4393   2.42498798051059E+0000
4394   2.54918674379330E+0000
4395   1.96240089883361E+0000
4396   9.61401491500823E-0001
4397   7.26590783129356E-0002
4398  -2.20234140500517E-0001
4399   2.54294710314276E-0001
4400   1.26823529411765E+0000
4401   2.26923470145043E+0000
4402   2.75670472873582E+0000
4403   2.47675268639294E+0000
4404   1.58801027320506E+0000
4405   5.87010865872272E-0001
4406   2.25020912583435E-0004
4407   9.85414312541158E-0002
4408   7.92707035970073E-0001
4409   1.66850827268737E+0000
4410   2.24235294117647E+0000
4411   2.23041117203866E+0000
4412   1.70494002285346E+0000
4413   9.97833241666909E-0001
4414   5.23304390852117E-0001
4415   5.22304983519333E-0001
4416   9.35519138559644E-0001
4417   1.47393146421544E+0000
4418   1.76682468302889E+0000
4419   1.65556709621678E+0000
4420   1.24235294117647E+0000
4421   8.42079962606749E-0001
4422   7.30822375794637E-0001
4423   1.03665677107868E+0000
4424   1.56212792026389E+0000
4425   1.98828325177479E+0000
4426   1.98728384444200E+0000
4427   1.51275499362721E+0000
4428   7.92707035970073E-0001
4429   2.67235886784866E-0001
4430   2.55294117647060E-0001
4431   8.42079962606749E-0001
4432   1.71788119932405E+0000
4433   2.42498798051059E+0000
4434   2.53624556732271E+0000
4435   1.94945972236302E+0000
4436   9.61401491500823E-0001
4437   7.26590783129356E-0002
4438  -2.20234140500517E-0001
4439   2.54294710314276E-0001
4440   1.25529411764706E+0000
4441   2.25629352497984E+0000
4442   2.74376355226523E+0000
4443   2.45087033345177E+0000
4444   1.57506909673448E+0000
4445   5.74069689401692E-0001
4446  -1.27161555579965E-0002
4447   8.56002547835258E-0002
4448   7.92707035970073E-0001
4449   1.66850827268737E+0000
4450   2.24235294117647E+0000
4451   2.24335234850925E+0000
4452   1.70494002285346E+0000
4453   9.97833241666909E-0001
4454   5.23304390852117E-0001
4455   5.35246159989922E-0001
4456   9.61401491500824E-0001
4457   1.48687264068603E+0000
4458   1.79270703597007E+0000
4459   1.68144944915796E+0000
4460   1.26823529411765E+0000
4461   8.55021139077339E-0001
4462   7.43763552265227E-0001
4463   1.03665677107868E+0000
4464   1.57506909673448E+0000
4465   1.98828325177479E+0000
4466   1.97434266797141E+0000
4467   1.49981381715662E+0000
4468   7.79765859499483E-0001
4469   2.54294710314276E-0001
4470   2.42352941176470E-0001
4471   8.16197609665569E-0001
4472   1.70494002285346E+0000
4473   2.39910562756941E+0000
4474   2.51036321438153E+0000
4475   1.93651854589243E+0000
4476   9.48460315030234E-0001
4477   7.26590783129356E-0002
4478  -2.07292964029927E-0001
4479   2.67235886784866E-0001
4480   1.26823529411765E+0000
4481   2.26923470145043E+0000
4482   2.74376355226523E+0000
4483   2.45087033345177E+0000
4484   1.56212792026389E+0000
4485   5.48187336460512E-0001
4486  -3.85985084991765E-0002
4487   7.26590783129357E-0002
4488   7.79765859499483E-0001
4489   1.65556709621678E+0000
4490   2.24235294117647E+0000
4491   2.23041117203866E+0000
4492   1.70494002285346E+0000
4493   9.84892065196319E-0001
4494   4.97422037910947E-0001
4495   5.09363807048743E-0001
4496   9.22577962089053E-0001
4497   1.46099028774485E+0000
4498   1.76682468302889E+0000
4499   1.65556709621678E+0000
4500   1.25529411764706E+0000
4501   8.42079962606749E-0001
4502   7.43763552265227E-0001
4503   1.03665677107868E+0000
4504   1.57506909673448E+0000
4505   1.98828325177479E+0000
4506   2.00022502091258E+0000
4507   1.51275499362721E+0000
4508   8.05648212440663E-0001
4509   2.80177063255456E-0001
4510   2.68235294117650E-0001
4511   8.55021139077339E-0001
4512   1.73082237579464E+0000
4513   2.43792915698118E+0000
4514   2.53624556732271E+0000
4515   1.96240089883361E+0000
4516   9.74342667971413E-0001
4517   9.85414312541157E-0002
4518  -1.81410611088757E-0001
4519   3.06059416196626E-0001
4520   1.32000000000000E+0000
4521   2.33394058380337E+0000
4522   2.80846943461817E+0000
4523   2.51557621580471E+0000
4524   1.63977497908742E+0000
4525   6.38775571754632E-0001
4526   5.19897267949435E-0002
4527   1.76188490077636E-0001
4528   8.83295271264183E-0001
4529   1.75909650798149E+0000
4530   2.34588235294118E+0000
4531   2.34688176027396E+0000
4532   1.82141061108876E+0000
4533   1.11430382990221E+0000
4534   6.26833802616827E-0001
4535   6.38775571754633E-0001
4536   1.06493090326552E+0000
4537   1.60334322892132E+0000
4538   1.90917762420536E+0000
4539   1.81086121386384E+0000
4540   1.41058823529412E+0000
4541   1.01031525672440E+0000
4542   9.11998846382867E-0001
4543   1.20489206519632E+0000
4544   1.73036321438153E+0000
4545   2.13063619295126E+0000
4546   2.12963678561847E+0000
4547   1.65510793480368E+0000
4548   9.35059977146543E-0001
4549   4.09588827961336E-0001
4550   4.10588235294120E-0001
4551   9.97374080253809E-0001
4552   1.87317531697111E+0000
4553   2.59322327462824E+0000
4554   2.69153968496977E+0000
4555   2.10475384001008E+0000
4556   1.11669560914788E+0000
4557   2.27953195959996E-0001
4558  -5.19988463828668E-0002
4559   4.35471180902506E-0001
4560   1.44941176470588E+0000
4561   2.45041117203866E+0000
4562   2.92494002285346E+0000
4563   2.63204680404000E+0000
4564   1.74330439085212E+0000
4565   7.42304983519332E-0001
4566   1.42577962089053E-0001
4567   2.53835548901166E-0001
4568   9.60942330087713E-0001
4569   1.83674356680502E+0000
4570   2.42352941176471E+0000
4571   2.41158764262690E+0000
4572   1.87317531697111E+0000
4573   1.15312735931397E+0000
4574   6.65657332028587E-0001
4575   6.51716748225213E-0001
4576   1.06493090326552E+0000
4577   1.57746087598015E+0000
4578   1.87035409479360E+0000
4579   1.75909650798149E+0000
4580   1.34588235294118E+0000
4581   9.32668197900869E-0001
4582   8.21410611088757E-0001
4583   1.11430382990221E+0000
4584   1.62683380261683E+0000
4585   2.02710678118655E+0000
4586   2.01316619738317E+0000
4587   1.52569617009779E+0000
4588   7.92707035970073E-0001
4589   2.67235886784866E-0001
4590   2.55294117647060E-0001
4591   8.29138786136159E-0001
4592   1.70494002285346E+0000
4593   2.39910562756941E+0000
4594   2.49742203791095E+0000
4595   1.91063619295126E+0000
4596   9.09636785618473E-0001
4597   2.08943724305855E-0002
4598  -2.71998846382867E-0001
4599   2.02530004431926E-0001
4600   1.21647058823529E+0000
4601   2.21746999556807E+0000
4602   2.70494002285346E+0000
4603   2.41204680404000E+0000
4604   1.52330439085212E+0000
4605   5.22304983519332E-0001
4606  -6.44808614403566E-0002
4607   3.38355489011658E-0002
4608   7.40942330087713E-0001
4609   1.61674356680502E+0000
4610   2.20352941176471E+0000
4611   2.20452881909749E+0000
4612   1.66611649344170E+0000
4613   9.46068535784559E-0001
4614   4.71539684969767E-0001
4615   4.70540277636983E-0001
4616   8.70813256206704E-0001
4617   1.40922558186250E+0000
4618   1.71505997714654E+0000
4619   1.60380239033443E+0000
4620   1.20352941176471E+0000
4621   7.90315256724399E-0001
4622   6.91998846382867E-0001
4623   9.84892065196319E-0001
4624   1.52330439085212E+0000
4625   1.92357736942184E+0000
4626   1.90963678561847E+0000
4627   1.42216675833309E+0000
4628   7.15059977146543E-0001
4629   1.89588827961336E-0001
4630   1.77647058823530E-0001
4631   7.64432903783219E-0001
4632   1.65317531697111E+0000
4633   2.36028209815765E+0000
4634   2.45859850849918E+0000
4635   1.87181266353949E+0000
4636   8.70813256206703E-0001
4637  -1.79291569811844E-0002
4638  -3.10822375794637E-0001
4639   1.76647651490746E-0001
4640   1.17764705882353E+0000
4641   2.19158764262690E+0000
4642   2.66611649344170E+0000
4643   2.38616445109883E+0000
4644   1.49742203791095E+0000
4645   4.96422630578162E-0001
4646  -1.03304390852116E-0001
4647  -4.98798051059425E-0003
4648   7.02118800675953E-0001
4649   1.57792003739325E+0000
4650   2.17764705882353E+0000
4651   2.16570528968572E+0000
4652   1.65317531697111E+0000
4653   9.33127359313969E-0001
4654   4.58598508499177E-0001
4655   4.57599101166393E-0001
4656   8.70813256206704E-0001
4657   1.40922558186250E+0000
4658   1.70211880067595E+0000
4659   1.59086121386384E+0000
4660   1.17764705882353E+0000
4661   7.64432903783219E-0001
4662   6.66116493441697E-0001
4663   9.59009712255149E-0001
4664   1.48448086144036E+0000
4665   1.89769501648067E+0000
4666   1.88375443267729E+0000
4667   1.39628440539191E+0000
4668   6.76236447734773E-0001
4669   1.37824122078976E-0001
4670   1.38823529411760E-0001
4671   7.25609374371449E-0001
4672   1.61435178755934E+0000
4673   2.34734092168706E+0000
4674   2.47153968496977E+0000
4675   1.92357736942184E+0000
4676   9.61401491500823E-0001
4677   1.24423784195285E-0001
4678  -1.03763552265226E-0001
4679   4.35471180902506E-0001
4680   1.51411764705882E+0000
4681   2.59276411321513E+0000
4682   3.15788119932405E+0000
4683   2.95557621580471E+0000
4684   2.17036321438153E+0000
4685   1.27289321881345E+0000
4686   8.02577962089053E-0001
4687   1.01736496066588E+0000
4688   1.84094233008771E+0000
4689   2.84615533151090E+0000
4690   3.56235294117647E+0000
4691   3.67982293674454E+0000
4692   3.25788119932405E+0000
4693   2.65430382990221E+0000
4694   2.25742203791095E+0000
4695   2.32112851293110E+0000
4696   2.76022502091258E+0000
